Time stamp,Power,avg_temp
1680919352.8237689, 4.317, 42.932
1680919353.0241184, 4.34, 42.932
1680919353.2244878, 4.34, 42.932
1680919353.4248323, 4.34, 42.932
1680919353.6252024, 4.34, 42.932
1680919353.825542, 4.34, 42.932
1680919354.0258849, 4.328, 42.932
1680919354.2262456, 4.328, 42.932
1680919354.4267056, 4.328, 42.932
1680919354.6273575, 4.328, 43.47
1680919354.8277502, 4.328, 42.932
1680919355.0280938, 4.328, 42.932
1680919355.2284434, 4.328, 42.932
1680919355.4288738, 4.328, 42.932
1680919355.6292548, 4.328, 43.47
1680919355.8296394, 4.328, 43.47
1680919356.0300262, 4.328, 42.932
1680919356.2304416, 4.328, 43.47
1680919356.4307497, 4.328, 43.47
1680919356.6311328, 4.328, 43.47
1680919356.831482, 4.328, 43.47
1680919357.0318706, 4.34, 42.932
1680919357.2322226, 4.34, 42.932
1680919357.432569, 4.34, 43.47
1680919357.6329684, 4.34, 44.008
1680919357.8333476, 4.34, 43.47
1680919358.0338383, 4.351, 42.932
1680919358.2342255, 4.351, 43.47
1680919358.434575, 4.351, 42.932
1680919358.6349092, 4.351, 43.47
1680919358.8353066, 4.351, 44.008
1680919359.0356486, 4.34, 43.47
1680919359.2359843, 4.34, 44.008
1680919359.4363587, 4.34, 42.932
1680919359.636717, 4.34, 42.932
1680919359.837086, 4.34, 43.47
1680919360.0374377, 4.328, 43.47
1680919360.2379284, 4.328, 43.47
1680919360.4382732, 4.328, 43.47
1680919360.638667, 4.328, 43.47
1680919360.839023, 4.328, 43.47
1680919361.0393705, 4.344, 42.932
1680919361.2397127, 4.344, 43.47
1680919361.4401224, 4.344, 43.47
1680919361.640513, 4.344, 42.932
1680919361.8408701, 4.344, 42.932
1680919362.0412288, 4.325, 43.47
1680919362.2415574, 4.325, 43.47
1680919362.441936, 4.325, 43.47
1680919362.6427236, 4.325, 43.47
1680919362.843292, 4.325, 43.47
1680919363.0437849, 4.321, 43.47
1680919363.2443545, 4.321, 42.932
1680919363.4447222, 4.321, 43.47
1680919363.6451523, 4.321, 44.008
1680919363.8455281, 4.321, 43.47
1680919364.045879, 4.34, 43.47
1680919364.2464588, 4.34, 44.008
1680919364.4467685, 4.34, 43.47
1680919364.6471238, 4.34, 43.47
1680919364.8474605, 4.34, 43.47
1680919365.047807, 4.317, 42.932
1680919365.2481487, 4.317, 43.47
1680919365.4484944, 4.317, 44.008
1680919365.6488369, 4.317, 43.47
1680919365.8492675, 4.34, 43.47
1680919366.0496984, 4.34, 44.008
1680919366.2500343, 4.34, 43.47
1680919366.45044, 4.34, 43.47
1680919366.6508317, 4.34, 43.47
1680919366.851212, 4.34, 43.47
1680919367.0515454, 4.336, 43.47
1680919367.2518618, 4.336, 42.932
1680919367.45226, 4.336, 42.932
1680919367.6526096, 4.336, 44.008
1680919367.853162, 4.317, 43.47
1680919368.0535023, 4.317, 44.008
1680919368.2538593, 4.317, 43.47
1680919368.4543803, 4.317, 43.47
1680919368.6547515, 4.317, 43.47
1680919368.855296, 4.317, 44.008
1680919369.0556219, 4.328, 44.008
1680919369.2559621, 4.328, 44.008
1680919369.4563677, 4.328, 43.47
1680919369.6567247, 4.328, 43.47
1680919369.8570764, 4.332, 44.008
1680919370.0574448, 4.332, 44.008
1680919370.2578068, 4.332, 43.47
1680919370.4581592, 4.332, 42.932
1680919370.6585376, 4.332, 43.47
1680919370.858784, 4.332, 44.008
1680919371.0591486, 4.332, 44.008
1680919371.259489, 4.332, 44.008
1680919371.4598236, 4.332, 43.47
1680919371.6601806, 4.332, 43.47
1680919371.8605595, 4.336, 44.008
1680919372.0609753, 4.336, 43.47
1680919372.2613328, 4.336, 43.47
1680919372.4616752, 4.336, 43.47
1680919372.6620762, 4.336, 43.47
1680919372.8624952, 4.317, 44.008
1680919373.0627315, 4.317, 43.47
1680919373.2630641, 4.317, 42.932
1680919373.4634395, 4.317, 44.008
1680919373.6637652, 4.317, 44.008
1680919373.8641472, 4.344, 43.47
1680919374.064542, 4.344, 44.008
1680919374.2649379, 4.344, 44.008
1680919374.4653401, 4.344, 44.008
1680919374.6657505, 4.344, 44.008
1680919374.8661292, 4.344, 44.008
1680919375.0665188, 4.336, 43.47
1680919375.2668176, 4.336, 44.008
1680919375.467146, 4.336, 44.008
1680919375.6675088, 4.336, 43.47
1680919375.8681154, 4.336, 44.008
1680919376.0684795, 4.336, 43.47
1680919376.2688146, 4.336, 44.008
1680919376.4692082, 4.336, 44.008
1680919376.6696029, 4.336, 44.008
1680919376.8699422, 4.336, 44.008
1680919377.0702968, 4.309, 44.008
1680919377.2707353, 4.309, 44.008
1680919377.4711158, 4.309, 43.47
1680919377.671521, 4.309, 44.008
1680919377.8718636, 4.317, 44.008
1680919378.0722296, 4.317, 44.008
1680919378.272602, 4.317, 44.008
1680919378.4729836, 4.317, 44.008
1680919378.6733558, 4.317, 44.008
1680919378.87377, 4.317, 44.008
1680919379.0741246, 4.317, 44.008
1680919379.274503, 4.317, 44.008
1680919379.4747572, 4.317, 44.008
1680919379.675117, 4.317, 44.008
1680919379.875529, 4.34, 44.008
