Time stamp,Power,avg_temp
1680921302.8774884, 0.0, 39.704
1680921303.0778232, 0.0, 40.78
1680921303.2781675, 0.0, 40.78
1680921303.478491, 0.0, 40.242
1680921303.678831, 0.0, 40.78
1680921303.879176, 4.023, 40.78
1680921304.0795033, 4.023, 40.78
1680921304.2798812, 4.023, 40.78
1680921304.4802253, 4.023, 40.78
1680921304.6805568, 4.023, 40.78
1680921304.880912, 4.069, 40.78
1680921305.0812988, 4.069, 40.78
1680921305.281625, 4.069, 41.318
1680921305.4819748, 4.069, 40.78
1680921305.682313, 4.069, 40.78
1680921305.882943, 4.042, 40.78
1680921306.0833044, 4.042, 40.78
1680921306.2836642, 4.042, 40.78
1680921306.484026, 4.042, 40.78
1680921306.684426, 4.042, 40.78
1680921306.8853583, 4.046, 40.78
1680921307.085703, 4.046, 40.78
1680921307.2860575, 4.046, 41.318
1680921307.4864082, 4.046, 41.318
1680921307.6869283, 4.046, 41.318
1680921307.8872871, 4.031, 40.78
1680921308.087639, 4.031, 41.318
1680921308.2879946, 4.031, 40.78
1680921308.488352, 4.031, 40.78
1680921308.6887114, 4.031, 41.318
1680921308.8890495, 4.057, 41.856
1680921309.0893908, 4.057, 40.78
1680921309.2897441, 4.057, 40.78
1680921309.4901156, 4.057, 41.318
1680921309.6907752, 4.057, 40.78
1680921309.8911254, 4.015, 41.318
1680921310.0914571, 4.015, 40.78
1680921310.291813, 4.015, 41.318
1680921310.4921792, 4.015, 41.856
1680921310.6925197, 4.015, 41.318
1680921310.8929517, 4.038, 40.78
1680921311.0933945, 4.038, 40.78
1680921311.2937293, 4.038, 41.856
1680921311.4940703, 4.038, 41.318
1680921311.694419, 4.038, 41.318
1680921311.894923, 4.012, 41.318
1680921312.0952659, 4.012, 40.78
1680921312.2956312, 4.012, 41.318
1680921312.4959798, 4.012, 41.318
1680921312.6963212, 4.012, 41.856
1680921312.8966594, 4.05, 41.318
1680921313.0970206, 4.05, 41.318
1680921313.2973518, 4.05, 41.856
1680921313.497706, 4.05, 41.318
1680921313.698074, 4.05, 41.318
1680921313.8984694, 4.023, 41.856
1680921314.0988047, 4.023, 41.856
1680921314.2991614, 4.023, 41.856
1680921314.4995162, 4.023, 41.856
1680921314.699891, 4.023, 41.856
1680921314.9002414, 3.996, 41.318
1680921315.100608, 3.996, 41.856
1680921315.3012383, 3.996, 41.318
1680921315.5016222, 3.996, 41.318
1680921315.7019746, 3.996, 41.856
1680921315.9023564, 3.996, 41.856
1680921316.1027575, 3.996, 41.856
1680921316.3031077, 3.996, 41.856
1680921316.5034707, 3.996, 41.856
1680921316.7040396, 3.996, 41.318
1680921316.9044042, 3.996, 41.856
1680921317.1047516, 3.996, 41.856
1680921317.3050838, 4.019, 41.856
1680921317.5054176, 4.019, 41.318
1680921317.7057657, 4.019, 41.856
1680921317.906128, 4.027, 41.856
1680921318.1064668, 4.027, 41.856
1680921318.3067818, 4.027, 41.856
1680921318.5071437, 4.027, 41.856
1680921318.707491, 4.027, 41.856
1680921318.9078474, 4.05, 41.856
1680921319.1083963, 4.05, 41.856
1680921319.308743, 4.05, 41.856
1680921319.5091035, 4.05, 41.856
1680921319.7094748, 4.05, 41.318
1680921319.9098134, 4.038, 41.856
1680921320.1101613, 4.038, 41.318
1680921320.310552, 4.038, 41.856
1680921320.5108883, 4.038, 41.856
1680921320.7112277, 4.038, 41.856
1680921320.9115627, 4.054, 41.856
1680921321.1119401, 4.054, 41.856
1680921321.3122816, 4.054, 41.856
1680921321.5126321, 4.054, 42.394
1680921321.7129817, 4.054, 41.856
1680921321.9133246, 4.023, 41.856
1680921322.1136637, 4.023, 41.856
1680921322.3140132, 4.023, 41.856
1680921322.5143886, 4.023, 42.394
1680921322.7147787, 4.023, 42.394
1680921322.9151886, 4.382, 41.856
1680921323.1155365, 4.382, 42.394
1680921323.315885, 4.382, 42.932
1680921323.516211, 4.382, 41.856
1680921323.7165625, 4.382, 42.932
1680921323.9169278, 4.366, 42.932
1680921324.1172826, 4.366, 42.394
1680921324.3176131, 4.366, 42.394
1680921324.517963, 4.366, 42.932
1680921324.71838, 4.366, 42.932
1680921324.918769, 4.332, 42.394
1680921325.1190963, 4.332, 42.932
1680921325.3194287, 4.332, 42.394
1680921325.5197935, 4.332, 42.932
1680921325.7203572, 4.332, 42.932
1680921325.920693, 4.328, 42.932
1680921326.1210585, 4.328, 42.932
1680921326.3214352, 4.328, 42.932
1680921326.521902, 4.328, 42.932
1680921326.7222564, 4.328, 43.47
1680921326.9226003, 4.344, 42.932
