Time stamp,Power,avg_temp
1680920855.6583843, 0.0, 40.78
1680920855.8591342, 0.0, 40.78
1680920856.0595353, 4.363, 40.78
1680920856.2598674, 4.363, 40.78
1680920856.4602108, 4.363, 40.78
1680920856.660572, 4.363, 40.78
1680920856.8609335, 4.363, 40.78
1680920857.0612798, 4.416, 40.78
1680920857.2616878, 4.416, 40.78
1680920857.4621205, 4.416, 40.78
1680920857.6625047, 4.416, 41.856
1680920857.862785, 4.416, 40.78
1680920858.0634086, 4.363, 41.318
1680920858.2637408, 4.363, 41.856
1680920858.4640875, 4.363, 41.856
1680920858.6644378, 4.363, 41.856
1680920858.8647895, 4.435, 41.856
1680920859.0652127, 4.435, 41.856
1680920859.2656388, 4.435, 41.856
1680920859.4659894, 4.435, 41.856
1680920859.666344, 4.435, 41.856
1680920859.8667374, 4.386, 41.856
1680920860.0670674, 4.386, 41.856
1680920860.2673945, 4.386, 42.394
1680920860.467759, 4.386, 41.856
1680920860.668151, 4.386, 41.856
1680920860.868505, 4.481, 41.856
1680920861.0689065, 4.481, 42.394
1680920861.26926, 4.481, 41.856
1680920861.469777, 4.481, 42.394
1680920861.6701982, 4.481, 42.394
1680920861.8705878, 4.405, 41.856
1680920862.0709257, 4.405, 41.856
1680920862.2712705, 4.405, 41.856
1680920862.4716334, 4.405, 41.856
1680920862.6719656, 4.405, 42.394
1680920862.8722985, 4.386, 42.394
1680920863.0726433, 4.386, 41.856
1680920863.273028, 4.386, 42.394
1680920863.473396, 4.386, 41.856
1680920863.6737485, 4.386, 41.856
1680920863.8741057, 4.408, 42.932
1680920864.0744574, 4.408, 42.394
1680920864.2747505, 4.408, 42.932
1680920864.4751017, 4.408, 42.394
1680920864.6755018, 4.408, 42.394
1680920864.8758507, 4.386, 42.394
1680920865.076211, 4.386, 42.932
1680920865.2766025, 4.386, 42.394
1680920865.4769616, 4.386, 42.394
1680920865.6773272, 4.386, 42.932
1680920865.8777554, 4.382, 42.394
1680920866.078159, 4.382, 42.394
1680920866.2785165, 4.382, 42.932
1680920866.4787529, 4.382, 41.856
1680920866.6791396, 4.382, 42.394
1680920866.8794816, 4.397, 42.394
1680920867.0798264, 4.397, 42.932
1680920867.2802022, 4.397, 42.932
1680920867.4805815, 4.397, 42.932
1680920867.6809626, 4.397, 42.394
1680920867.8813312, 4.401, 42.932
1680920868.0816734, 4.401, 42.394
1680920868.282087, 4.401, 42.932
1680920868.4824455, 4.401, 42.932
1680920868.682747, 4.401, 42.932
1680920868.8831007, 4.397, 42.932
1680920869.083653, 4.397, 42.932
1680920869.2839987, 4.397, 42.932
1680920869.4843347, 4.397, 42.932
1680920869.6846707, 4.397, 43.47
1680920869.88505, 4.439, 42.932
1680920870.0854082, 4.439, 42.394
1680920870.2860165, 4.439, 42.932
1680920870.4863553, 4.439, 42.932
1680920870.6867886, 4.439, 42.932
1680920870.8871331, 4.393, 43.47
1680920871.087466, 4.393, 42.932
1680920871.287855, 4.393, 42.932
1680920871.4882154, 4.393, 42.932
1680920871.6885962, 4.393, 43.47
1680920871.889024, 4.401, 42.932
1680920872.0893574, 4.401, 42.932
1680920872.2897265, 4.401, 42.932
1680920872.4900877, 4.401, 42.932
1680920872.690457, 4.401, 42.932
1680920872.890783, 4.408, 42.932
1680920873.0911262, 4.408, 42.932
1680920873.2915037, 4.408, 42.932
1680920873.4918807, 4.408, 42.932
1680920873.6922143, 4.408, 43.47
1680920873.892562, 4.046, 42.932
1680920874.0929234, 4.046, 43.47
1680920874.2932637, 4.046, 42.932
1680920874.4936066, 4.046, 42.932
1680920874.6939538, 4.046, 42.932
1680920874.894308, 4.393, 42.932
1680920875.0947218, 4.393, 42.932
1680920875.2950807, 4.393, 42.932
1680920875.4954202, 4.393, 42.932
1680920875.6957583, 4.393, 42.932
1680920875.896134, 4.393, 43.47
1680920876.0967002, 4.393, 42.932
1680920876.2970567, 4.393, 43.47
1680920876.4974356, 4.393, 42.932
1680920876.6977909, 4.393, 42.932
1680920876.8981922, 4.428, 43.47
1680920877.0985377, 4.428, 42.932
1680920877.2987776, 4.428, 43.47
1680920877.4991136, 4.428, 42.932
1680920877.6994684, 4.428, 42.932
1680920877.8998127, 4.378, 43.47
1680920878.1001716, 4.378, 42.932
1680920878.3005507, 4.378, 42.932
1680920878.500933, 4.378, 42.932
1680920878.7013135, 4.378, 43.47
1680920878.9016852, 4.37, 43.47
1680920879.1020374, 4.37, 42.932
1680920879.3023667, 4.37, 43.47
1680920879.5027673, 4.37, 42.932
1680920879.7031388, 4.37, 42.932
1680920879.9034758, 4.431, 42.932
1680920880.1038978, 4.431, 44.008
1680920880.3044515, 4.431, 43.47
1680920880.5048978, 4.431, 43.47
1680920880.705272, 4.431, 43.47
1680920880.9056845, 4.412, 42.932
1680920881.1060467, 4.412, 44.008
1680920881.3063893, 4.412, 43.47
1680920881.5068264, 4.412, 43.47
1680920881.7071528, 4.412, 44.008
1680920881.907518, 4.382, 43.47
1680920882.1078768, 4.382, 43.47
1680920882.308238, 4.382, 43.47
1680920882.5085995, 4.382, 43.47
1680920882.709006, 4.382, 43.47
1680920882.909365, 4.389, 44.008
1680920883.1098852, 4.389, 44.008
1680920883.3102324, 4.389, 43.47
1680920883.5105982, 4.389, 43.47
1680920883.7109604, 4.389, 44.008
1680920883.9113061, 4.366, 43.47
1680920884.1116424, 4.366, 43.47
1680920884.3120277, 4.366, 44.008
1680920884.5123627, 4.366, 43.47
1680920884.7127392, 4.366, 42.932
1680920884.9130862, 4.412, 42.932
1680920885.1134539, 4.412, 42.932
1680920885.3139765, 4.412, 44.008
1680920885.514337, 4.412, 43.47
1680920885.71471, 4.412, 44.008
1680920885.9150574, 4.374, 43.47
1680920886.1154048, 4.374, 42.932
1680920886.315755, 4.374, 44.008
1680920886.5160892, 4.374, 42.932
1680920886.7164795, 4.374, 43.47
1680920886.9169059, 4.378, 44.008
1680920887.117304, 4.378, 43.47
1680920887.3176455, 4.378, 43.47
1680920887.5182223, 4.378, 43.47
1680920887.7185984, 4.378, 44.008
1680920887.9189188, 4.431, 43.47
1680920888.119275, 4.431, 44.008
1680920888.3196583, 4.431, 44.008
1680920888.519989, 4.431, 43.47
1680920888.7203374, 4.431, 44.008
1680920888.92074, 4.389, 44.008
1680920889.121239, 4.389, 43.47
1680920889.321607, 4.389, 44.008
1680920889.5219986, 4.389, 44.008
1680920889.7223587, 4.389, 44.008
1680920889.922773, 4.382, 43.47
1680920890.123118, 4.382, 43.47
1680920890.3235497, 4.382, 43.47
1680920890.5238771, 4.382, 44.008
1680920890.7242076, 4.382, 43.47
1680920890.9245865, 4.363, 44.008
1680920891.124959, 4.363, 44.008
1680920891.3253152, 4.363, 44.008
1680920891.5256855, 4.363, 43.47
1680920891.72609, 4.363, 44.008
1680920891.9264405, 4.405, 44.008
1680920892.12681, 4.405, 44.008
1680920892.3271677, 4.405, 43.47
1680920892.527512, 4.405, 44.008
1680920892.7278423, 4.405, 44.008
1680920892.9282045, 4.386, 43.47
1680920893.1285691, 4.386, 44.008
1680920893.3290524, 4.386, 44.008
1680920893.5293968, 4.386, 44.008
1680920893.7297554, 4.386, 44.008
1680920893.9301326, 4.393, 44.008
1680920894.13048, 4.393, 44.008
1680920894.3308172, 4.393, 44.008
1680920894.5311897, 4.393, 44.008
1680920894.7315266, 4.393, 44.008
1680920894.9318671, 4.393, 44.008
1680920895.1322207, 4.393, 43.47
1680920895.3325694, 4.393, 44.008
1680920895.532912, 4.393, 43.47
1680920895.7332714, 4.393, 44.008
1680920895.9336326, 4.363, 43.47
1680920896.1339893, 4.363, 43.47
1680920896.3345401, 4.363, 44.008
1680920896.5348606, 4.363, 43.47
1680920896.7352664, 4.363, 44.008
1680920896.935587, 4.359, 44.008
1680920897.1359243, 4.359, 43.47
1680920897.3362632, 4.359, 44.008
1680920897.5366218, 4.359, 44.008
1680920897.7369883, 4.359, 44.546
1680920897.9379358, 4.363, 44.008
1680920898.1383736, 4.363, 44.008
1680920898.3387518, 4.363, 44.008
1680920898.5390842, 4.363, 44.008
1680920898.7395577, 4.363, 44.008
1680920898.9398932, 4.401, 44.008
1680920899.1402361, 4.401, 44.546
1680920899.3406243, 4.401, 44.008
1680920899.540981, 4.401, 44.008
1680920899.7413242, 4.401, 44.008
1680920899.9416819, 4.351, 44.546
1680920900.1420112, 4.351, 44.008
1680920900.3423717, 4.351, 44.008
1680920900.542795, 4.351, 44.008
1680920900.743168, 4.351, 44.546
1680920900.9435496, 4.42, 44.008
1680920901.1438873, 4.42, 44.008
1680920901.3442924, 4.42, 44.008
1680920901.5446467, 4.42, 44.008
1680920901.7450197, 4.42, 44.008
1680920901.9454064, 4.336, 44.008
1680920902.1457634, 4.336, 44.546
1680920902.3463624, 4.336, 44.546
1680920902.5467756, 4.336, 44.008
1680920902.7471068, 4.336, 44.008
1680920902.947607, 4.378, 44.008
1680920903.1479518, 4.378, 44.008
1680920903.3483446, 4.378, 44.008
1680920903.548915, 4.378, 44.008
1680920903.7492704, 4.378, 44.546
1680920903.949675, 4.359, 45.084
1680920904.1500287, 4.359, 44.008
