Time stamp,Power,avg_temp
1680466629.4756072, 4.279, 41.856
1680466629.6759949, 4.279, 41.856
1680466629.8763537, 4.298, 41.856
1680466630.0767193, 4.298, 41.318
1680466630.2772145, 4.298, 41.856
1680466630.4775734, 4.298, 41.856
1680466630.6778963, 4.309, 41.856
1680466630.8782353, 4.309, 41.856
1680466631.078676, 4.309, 41.856
1680466631.2790198, 4.309, 41.856
1680466631.4794133, 4.309, 41.856
1680466631.6797483, 4.298, 41.856
1680466631.8801203, 4.298, 41.856
1680466632.080495, 4.298, 41.856
1680466632.2808795, 4.298, 41.856
1680466632.4812157, 4.298, 41.856
1680466632.6815965, 4.279, 41.856
1680466632.8820326, 4.279, 41.856
1680466633.0824668, 4.279, 41.856
1680466633.2828233, 4.279, 41.856
1680466633.483159, 4.279, 41.856
1680466633.6835186, 4.26, 41.856
1680466633.8838484, 4.26, 42.932
1680466634.084206, 4.26, 41.856
1680466634.284538, 4.26, 41.856
1680466634.4848802, 4.26, 41.856
1680466634.6853483, 4.286, 42.394
1680466634.8856997, 4.286, 42.394
1680466635.086243, 4.286, 41.856
1680466635.2865822, 4.286, 41.856
1680466635.4869392, 4.286, 41.856
1680466635.6872697, 4.336, 41.856
1680466635.8876324, 4.336, 41.856
1680466636.0880132, 4.336, 42.932
1680466636.2883673, 4.336, 41.856
1680466636.4887044, 4.336, 41.856
1680466636.6890643, 4.279, 42.394
1680466636.8894053, 4.279, 41.856
1680466637.0897458, 4.279, 41.856
1680466637.2901287, 4.279, 42.394
1680466637.4904811, 4.279, 41.856
1680466637.6908329, 4.283, 41.856
1680466637.8911974, 4.283, 41.856
1680466638.0915537, 4.283, 41.856
1680466638.291921, 4.283, 42.394
1680466638.4924235, 4.283, 42.394
1680466638.692756, 4.283, 41.856
1680466638.893167, 4.283, 42.932
1680466639.093518, 4.283, 42.394
1680466639.293868, 4.283, 41.856
1680466639.4942055, 4.283, 41.856
1680466639.6945674, 4.279, 42.932
1680466639.8947408, 4.279, 41.856
1680466640.0951135, 4.279, 42.932
1680466640.295478, 4.279, 42.394
1680466640.4958642, 4.279, 42.394
